CRS_NAME,COURSES_ID,TERM_REPORTING_YEAR,C4AP
HIS-112,2848,2017,5
CUL-163E,1399,2011,2
CUL-172A,1424,2014,4
CUL-226,1501,2015,3
DAN-125E,5128,2015,2
ECE-100,1670,2014,3
ECE-102,1672,2013,6
ANT-106,48,2014,5
ART-145A,200,2011,3
ART-201A,5770,2018,9
ART-242,5774,2017,1
BIO-149,322,2020,24
BIO-201,323,2017,7
SPA-160B,4713,2012,2
WLD-117B,5320,2013,2
MAT-102,3141,2016,3
MAT-106,3147,2018,21
MAT-109,3150,2019,12
MOA-238,3256,2018,11
PEF-101AA,5173,2018,4
SPA-157B,4702,2013,4
ENG-201,2048,2020,15
ENG-219G,2074,2011,1
FIR-103,2186,2017,2
FIR-171A,5549,2018,1
GEG-113,2384,2012,3
GEG-113,2384,2020,22
BSN-102,5112,2014,10
CHM-117,839,2011,3
CIS-114,870,2016,1
COU-123,991,2015,2
CUL-169C,1421,2017,1
CUL-172D,1427,2016,2
ART-114,5534,2019,31
ART-221B,5627,2020,11
ART-221D,5629,2017,4
ART-223,238,2016,3
ART-224,239,2017,3
BSN-117,491,2019,5
THE-106A,4847,2018,8
WLD-126B,5236,2017,2
WLD-141A,5528,2017,4
SPA-157A,4701,2014,4
SPA-160GG,4722,2012,2
SPA-160H,4723,2013,2
SPA-170B,4726,2018,12
SPA-203,4820,2017,12
SPA-210,4822,2014,11
PEF-118A,5431,2019,4
PEF-124B,5244,2019,4
PHI-218,4251,2020,3
PSY-210,4378,2020,10
SNL-102,4454,2017,1
SOC-111,4500,2020,13
ECE-102,5341,2015,6
FIR-182A,5810,2020,4
GEG-106,2381,2013,2
GEL-110,2412,2019,18
HEA-144B,5283,2014,2
MUS-134B,3406,2017,2
CHN-142,860,2018,4
COU-126,994,2015,2
CRJ-102,1287,2016,2
CUL-101,1354,2012,6
DAN-127A,5133,2012,1
DMA-102,5274,2020,4
ANT-101,41,2018,23
ART-221,236,2012,7
ART-224,239,2015,6
ART-235,251,2015,1
BIO-113,5634,2016,3
CIS-151,898,2011,1
SPA-105,4562,2013,6
SPA-154P,5303,2020,5
SPA-180A,4734,2011,4
WLD-126A,4972,2011,2
MUS-119A,5160,2018,10
PEF-101H,5394,2020,3
PEF-118A,5431,2014,1
PEF-118B,5432,2015,1
PEF-124B,5244,2014,1
PHI-103A,4241,2017,4
FRE-142,2354,2017,1
GER-251,2474,2011,2
GSE-101,2551,2018,12
HIS-127C,5089,2020,17
MAT-118,3154,2014,5
MUS-102,3260,2013,9
CUL-163H,1402,2012,4
CUL-164C,1410,2015,1
CUL-172G,1430,2015,4
DAN-115B,1537,2011,2
ENG-200,2047,2020,15
FIR-106,2189,2020,5
ART-101,80,2012,11
ART-102,81,2013,11
ART-104,83,2014,2
ART-141,197,2012,9
ART-215,230,2012,4
ART-217,232,2011,7
WLD-116,4957,2013,6
WLD-128B,5321,2017,8
SPA-142,4667,2016,4
SPA-154P,4685,2014,2
SPA-172B,4732,2012,4
SPA-211,4823,2017,10
THE-134C,5189,2013,5
WLD-102,5525,2017,2
MUS-104B,3264,2015,8
MUS-123,3290,2013,4
MUS-126A,3296,2012,1
PEF-123B,5234,2018,4
SPA-121A,4565,2011,4
SPA-122EA,5801,2017,3
CIS-113,869,2018,6
ECE-129,1689,2020,4
ECE-204,1832,2011,2
ENG-103,1873,2012,2
ENG-107,1877,2012,8
ENG-206,2051,2012,5
ART-220B,5110,2019,7
BSN-110C,5542,2017,3
CAO-123,5078,2014,1
CHM-102,832,2017,7
CHN-142,860,2013,2
CIS-112,868,2019,6
ART-219D,5499,2020,6
ART-239B,5114,2019,1
BIO-203,324,2016,4
BSN-158A,516,2011,1
BSN-190,526,2019,1
CUL-163L,1405,2012,2
SPA-110,4563,2013,8
SPA-156CD,5802,2017,2
THE-112C,4878,2019,8
WLD-133,5033,2013,6
ENG-102,1872,2020,12
ENG-213,2061,2012,5
FIR-171B,2282,2013,2
MUS-113,3281,2011,4
PEF-123A,5232,2014,1
PHY-108,4308,2016,4
ART-102,81,2018,25
ART-113,5529,2015,15
ART-116,94,2018,21
ART-128,100,2011,1
ART-143,199,2017,3
ART-249,265,2018,1
THE-108A,5169,2019,8
THE-114,4879,2012,2
THE-128A,4885,2011,5
WLD-104,5312,2018,24
JPN-201,3083,2014,6
MAT-106,3147,2020,17
MOA-235,3253,2020,9
PHY-208,5681,2020,8
SPA-157E,4705,2017,4
SPA-212,4824,2019,27
DAN-141A,5143,2013,2
ECE-102,5341,2018,22
FIR-170C,5827,2018,6
FRE-251,2369,2014,2
GSE-103,2552,2019,12
ITA-142,3043,2018,4
BSN-155B,515,2014,3
BSN-215,556,2014,2
CRJ-104,5545,2017,3
CUL-128,1366,2018,1
CUL-166,1413,2020,5
CUL-172G,1430,2011,3
ART-112,5533,2011,10
ART-221F,5631,2017,4
ASL-103,5777,2020,6
BIO-201,323,2016,5
BSN-102,5737,2017,12
CAO-155,723,2012,2
SPA-122EA,5801,2019,6
SPA-154M,4683,2011,2
SPA-193B,4807,2011,4
THE-135D,5201,2015,3
PEF-101F,5393,2017,1
PEF-140B,5300,2020,3
POL-101,4323,2018,18
POR-141,4346,2013,2
PSY-103,4354,2016,4
PSY-211,5302,2017,5
FIR-172C,5554,2014,2
GER-142,2455,2019,1
GSE-107,5673,2015,4
ITA-143,3044,2013,2
JPN-102,3057,2015,5
MOA-133,3242,2011,2
CIS-120C,874,2011,1
COM-122,957,2015,2
COU-125,993,2016,1
CUL-125,1364,2014,2
DAN-126C,5131,2015,2
ENG-221,2079,2017,3
ANT-105,47,2015,1
ART-145A,200,2018,5
ART-211,226,2012,7
ASL-108,5781,2019,8
BSN-118,492,2019,1
CIS-114,870,2013,2
SPA-156AA,4690,2018,1
SPA-157H,4708,2014,4
WLD-128B,5321,2020,2
POL-101,4323,2016,3
PSY-113,4361,2012,4
REL-104,4392,2014,5
SPA-122D,4570,2012,4
SPA-142,4667,2015,5
SPA-154B,4673,2014,2
ETH-100,2156,2015,2
ETH-202C,2169,2018,18
HIS-109,2845,2013,4
MAT-105,3146,2020,17
MAT-106,3147,2013,5
MUS-104D,3266,2016,2
CIS-135A,5081,2015,10
COU-123,991,2020,5
CUL-103A,5949,2019,8
CUL-163F,1400,2018,5
ECE-124,5083,2012,3
ENG-208A,5548,2014,2
CAO-165B,5080,2012,1
CAO-166,734,2011,1
CHM-116,838,2013,3
CHM-116,838,2019,13
CUL-162A,1390,2019,5
ECE-125,1685,2012,1
THE-112B,4877,2015,9
THE-136A,5204,2015,3
WLD-117A,5319,2017,8
SPA-122A,4568,2019,7
SPA-154A,5558,2018,6
SPA-154C,4674,2020,5
SPA-156F,4697,2017,2
SPA-160AA,4712,2013,2
SPA-199D,4816,2017,2
PSY-101,4352,2018,37
PSY-202,4377,2015,6
PSY-210,5335,2016,4
REL-103,4391,2020,6
SNL-120B,4461,2015,1
SOC-107,4498,2015,8
MUS-104E,3267,2012,4
MUS-126C,3298,2015,1
MUS-202,3443,2011,2
PEF-140D,5262,2018,4
PHI-205,4248,2017,4
POL-107,4329,2019,14
ECE-128,1688,2015,1
ENG-101,1871,2020,3
ENG-214,2062,2019,20
ETH-202C,2169,2017,5
GEG-135,2400,2018,8
MAT-104,3145,2017,5
ART-103,82,2013,15
ART-116,5656,2016,10
ART-116,94,2020,19
ART-211,226,2019,19
ART-212,227,2018,14
ART-221,5537,2019,1
SPA-156EE,4696,2011,2
SPA-170A,4725,2013,4
THE-105B,5165,2015,2
WLD-128B,4975,2011,6
MUS-104D,3266,2017,4
MUS-111,3275,2015,7
MUS-248B,3460,2012,1
POL-206,4341,2020,11
REL-107,4395,2017,4
SPA-154R,4687,2014,2
FIR-181A,5808,2020,4
GEL-103,5279,2018,27
HIS-127C,5089,2014,6
HUM-105,2984,2014,4
MOA-235,3253,2018,11
MOA-236,3254,2019,11
ART-221A,5626,2019,18
BIO-110,274,2020,18
BIO-149,322,2013,4
BIO-204,325,2017,6
BSN-190,526,2012,3
DAN-104A,1512,2011,2
ART-103,5268,2017,18
ART-145A,200,2014,4
ART-214,229,2017,5
BSN-118,492,2020,1
BSN-215,556,2013,1
CHM-117,839,2020,7
SPA-199H,4817,2019,6
SPA-202,4819,2016,7
THE-106B,4848,2011,5
WLD-147C,5246,2015,2
MOA-238,3256,2015,4
MUS-119B,5161,2013,4
MUS-133C,3402,2015,4
POL-107,4329,2012,2
SPA-154E,4676,2020,5
SPA-157D,4704,2012,4
DMA-101,5273,2017,1
ECE-101,5338,2016,2
FIR-170A,2278,2011,1
HIS-113,2849,2015,4
JPN-143,3076,2015,1
MAT-105,3146,2017,7
CRJ-104,5545,2018,10
CUL-163M,1406,2012,2
CUL-165,1412,2018,5
CUL-169B,1420,2016,1
DAN-107B,5378,2012,2
DAN-116G,5116,2012,1
ART-116,5656,2017,12
ART-118,5535,2019,45
ART-211,226,2020,15
ART-212,227,2013,6
ART-219E,5854,2018,5
ASL-201,5782,2020,6
WLD-125B,5231,2013,2
WLD-146B,5424,2015,2
SPA-160A,4711,2019,2
SPA-170A,4725,2018,12
SPA-182,4738,2015,2
THE-104A,4845,2013,6
THE-108B,5170,2013,2
WLD-120B,5221,2016,2
PHI-210,4249,2018,8
PHS-117,5162,2015,4
PSY-211,5302,2019,20
SPA-122A,4568,2014,4
SPA-123B,4572,2018,10
SPA-154G,4678,2014,2
GER-141,2454,2014,2
GSE-103,2552,2012,6
HEA-106,5280,2014,2
MUS-125A,3293,2017,2
MUS-136,3409,2017,2
PEF-100B,5287,2020,3
ECE-203,1831,2013,1
ENG-108,1878,2017,6
ENG-217,2065,2013,5
EVS-104,5645,2017,6
FRE-102,2342,2020,6
GEL-103,2405,2012,5
BIO-110,274,2013,6
CIS-114,870,2019,6
CUL-162A,1390,2014,2
CUL-163C,1397,2015,2
CUL-163E,1399,2018,5
DAN-117B,5119,2015,2
ANT-108,50,2012,4
ART-122,99,2011,3
ART-216,231,2016,3
ART-233,249,2019,11
ART-239A,5113,2015,4
ART-244,261,2011,5
SPA-201,4818,2017,12
THE-105E,5168,2015,5
THE-108A,5169,2014,5
WLD-146E,5428,2013,2
MUS-124,3291,2017,2
PHY-107,4307,2020,12
PSY-107,4358,2014,4
SPA-121D,4567,2013,4
SPA-141,4666,2011,6
SPA-160E,4717,2015,2
ENG-214,2062,2020,15
FIR-105,2188,2013,3
FIR-182D,5817,2018,5
HIS-104,2840,2016,3
JPN-201,3083,2019,9
MUS-116B,5956,2020,5
BSN-152A,510,2015,4
BSN-155B,515,2020,2
CAO-165A,733,2015,1
CUL-164B,1409,2013,1
CUL-172E,1428,2013,3
ECE-121,1684,2018,4
ART-101,80,2011,11
ART-103,5268,2014,16
ART-215,230,2011,4
BIO-101,270,2012,12
BSN-155B,515,2018,2
BSN-251,557,2012,1
SPA-156DA,5804,2018,5
SPA-199A,4815,2017,2
THE-106A,4847,2011,5
FIR-105,2188,2016,2
GEL-104,2406,2016,2
HIS-112,2848,2015,4
MOA-238,3256,2013,4
MUS-126D,3299,2013,1
RUS-141,4446,2011,2
CAO-123,5078,2013,1
CAO-164B,732,2011,1
CIS-135B,5082,2020,7
COU-121,989,2014,4
ECE-100,5340,2014,3
EVS-103,5644,2020,5
ANT-112,5938,2019,12
ART-219,234,2011,7
ART-221E,5630,2015,4
ART-221F,5631,2018,13
ASL-108,5781,2020,6
CAO-122,707,2018,1
MUS-104F,3268,2015,8
PEH-102,4230,2013,1
SPA-160D,4716,2016,2
SPA-160EE,4718,2016,2
THE-108A,5169,2020,6
WLD-126A,5407,2014,2
FIR-176,2291,2019,1
FIR-182A,5810,2017,2
GEG-102,2374,2014,5
HIS-127B,5088,2014,6
MAT-105,3146,2018,21
MUS-104B,3264,2013,8
DAN-106,1517,2012,1
ECE-203,1831,2012,1
ENG-218,2066,2019,12
ETH-202C,2169,2013,5
FIR-103,2186,2019,6
FIR-170A,6159,2018,6
CAO-157A,726,2016,3
CHN-142,860,2011,2
CIS-101,866,2019,6
COU-126,994,2013,2
CRJ-110,1294,2014,9
CUL-166,1413,2012,2
ART-241A,5636,2019,5
BIO-111,275,2015,5
BSN-117,491,2017,1
CAO-123,5078,2020,1
CAO-152C,718,2011,1
CIS-113,869,2012,2
SPA-160GG,4722,2011,2
SPA-199D,4816,2011,2
SPA-199H,4817,2015,2
THE-114,4879,2011,2
WLD-128D,5876,2019,1
MUS-248B,5286,2018,5
PEF-100B,5287,2017,1
PHI-103A,4241,2019,4
PHI-210,4249,2015,4
PSY-211,4379,2015,6
SPA-157E,4705,2013,4
FIR-177A,5506,2019,1
GEL-101,2403,2011,3
GER-253,2476,2012,2
MAT-103B,3144,2017,5
MUS-112,3278,2012,4
MUS-133C,3402,2012,2
CUL-103,1356,2017,5
CUL-164C,1410,2017,1
DAN-127B,5134,2015,2
ECE-202,1830,2012,3
ENG-102,1872,2013,5
FIR-103,2186,2014,3
ART-101,80,2018,25
ART-223,5660,2016,3
BSN-111,489,2019,7
BSN-215,556,2020,4
CIS-112,868,2016,1
CIS-135B,5082,2014,2
WLD-128B,5321,2015,8
SPA-101,4559,2015,10
SPA-123D,4573,2016,2
SPA-154R,4687,2018,6
THE-105A,5164,2020,6
WLD-116,4957,2016,8
WLD-120A,5220,2015,8
GEL-102,2404,2012,5
GEL-108,2410,2016,5
ITA-103,3035,2011,6
MUS-123,3290,2015,4
MUS-128A,3304,2016,2
SNL-201,4488,2015,5
ECE-129,1689,2011,2
ENG-102,1872,2018,24
ENG-209,2057,2020,6
EVS-101,2173,2011,1
FIR-102,2185,2015,3
FRE-141,2353,2015,1
CRJ-101,1286,2019,19
CUL-163A,1395,2016,1
CUL-163H,1402,2016,3
CUL-163J,1403,2017,1
DAN-101,5272,2012,2
DAN-116A,1538,2012,2
ART-135B,186,2011,2
ASL-202,5783,2018,16
BIO-111,275,2014,3
BIO-115,276,2015,3
BIO-205,326,2018,17
COU-125,993,2017,1
SNL-106,4458,2015,1
SPA-105,4562,2018,9
SPA-160G,4721,2019,2
THE-136A,5490,2015,3
WLD-146A,5044,2012,6
MUS-126C,3298,2014,1
MUS-248B,5286,2013,3
PEF-135F,5259,2018,4
PHY-105,4305,2014,4
POL-206,4341,2015,3
PSY-202,4377,2013,6
FIR-172A,2284,2012,2
FIR-172B,2285,2013,2
GEL-101,2403,2016,5
JPN-102,3057,2018,20
MOA-237,3255,2015,2
MUS-113,3281,2018,5
ECE-100,1670,2013,3
ECE-101,1671,2012,4
ECE-102,5341,2012,6
ENG-113,1882,2015,5
ETH-201,2166,2018,18
FIR-101,2184,2015,3
CRJ-103,1288,2017,3
CUL-101,1354,2015,6
CUL-104,1357,2019,9
CUL-162D,1393,2017,1
CUL-163F,1400,2014,2
DAN-104A,1512,2012,1
ANT-102,42,2012,7
ART-101,80,2015,12
ART-115,93,2018,21
ART-146,202,2018,31
ART-219C,5497,2018,6
BIO-103,272,2020,20
PEF-140B,5300,2017,1
PSY-108,4359,2011,4
SPA-123A,4571,2020,5
SPA-203,4820,2014,13
WLD-116,4957,2011,6
WLD-146C,5426,2015,2
CUL-172C,1426,2012,3
DAN-141,1574,2011,2
ENG-202,2049,2018,28
GEL-105,2407,2016,2
MUS-141C,3421,2016,2
PEF-118A,5431,2017,1
BIO-113,5634,2020,5
BSN-120,493,2019,11
CUL-120,1362,2018,7
CUL-162C,1392,2014,3
CUL-163E,1399,2020,5
CUL-163F,1400,2019,5
ANT-110,51,2020,11
ART-224,5661,2016,3
ART-235,251,2013,1
BIO-102,271,2012,4
BSN-122,497,2020,5
BSN-155A,514,2019,2
SPA-154M,4683,2019,6
THE-112A,4876,2015,9
THE-135D,5201,2014,3
WKX-102,4940,2015,2
WLD-100,6164,2019,8
MAT-202,3234,2019,17
MUS-125A,3293,2011,1
MUS-134A,3405,2013,4
PEF-125A,5251,2017,1
REL-107,4395,2019,8
SNL-108,4459,2015,3
ENG-107,1877,2015,8
ENG-213,2061,2015,7
ENG-217,2065,2014,7
HIS-105,2841,2017,2
HIS-111,2847,2019,21
ITA-143,3044,2015,1
CAO-153,719,2011,3
CIS-100,865,2011,3
COU-127,995,2011,2
CRJ-113,1297,2012,4
CUL-165,1412,2012,2
ECE-128,1688,2013,1
ANT-103,43,2012,5
ART-112,5533,2013,14
ART-118,5535,2015,19
ART-120A,5107,2015,5
ART-135A,5270,2019,21
ART-141,197,2018,17
THE-134A,5184,2014,3
WLD-125B,5231,2019,1
WLD-147A,5239,2015,2
SPA-121D,4567,2016,2
SPA-187,4744,2019,6
SPA-211,4823,2014,11
SPA-211,4823,2019,31
THE-104A,4845,2019,5
THE-108A,5169,2018,8
MUS-130C,3310,2015,3
PEF-101B,5390,2019,4
PEF-123C,5235,2017,1
PHY-107,4307,2018,18
PSY-113,4361,2018,9
SPA-102,4560,2018,42
FIR-170B,6160,2019,6
FIR-182D,5817,2017,2
FRE-251,2369,2012,2
GEG-106,2381,2011,2
GEG-108,2383,2018,22
MUS-104B,3264,2012,6
CUL-163K,1404,2018,7
CUL-163L,1405,2015,2
ECE-121,1684,2014,1
ENG-208A,5548,2015,2
ETH-202C,2169,2019,18
FIR-170A,2278,2012,1
ART-220C,5501,2019,7
ART-223,238,2020,6
ART-233,249,2014,4
ASL-108,5781,2018,8
BSN-110B,5541,2016,1
CHM-102,832,2014,5
ART-106,85,2012,9
ART-145A,200,2017,2
CHM-102,832,2013,4
CHM-117,839,2017,5
CIS-101,866,2011,2
CUL-163M,1406,2014,2
THE-136A,5204,2012,1
PHI-101,4239,2012,6
PHY-207,4313,2013,4
SNL-103,4455,2012,6
SPA-154C,4674,2011,2
SPA-160CC,4715,2018,6
SPA-202,4819,2015,12
FRE-143,2355,2012,2
GEG-103,2377,2019,26
GSE-107,5673,2018,12
MAT-103B,3144,2016,3
MOA-236,3254,2016,2
MUS-133C,3402,2013,4
DAN-141B,5145,2014,2
ENG-200,2047,2019,20
ENG-209,2057,2019,8
FIR-104,2187,2017,2
FIR-106,2189,2011,2
FIR-182C,5816,2017,2
ANT-106,48,2020,18
ART-148,206,2017,4
ART-239A,5113,2016,3
ASL-201,5782,2018,16
BIO-212,328,2020,20
CIS-114,870,2015,2
WLD-117A,5319,2020,2
WLD-120D,5723,2019,1
WLD-147C,5246,2018,6
SPA-156E,4695,2018,6
SPA-157H,4708,2012,4
SPA-160F,4719,2011,2
THE-105A,5164,2018,8
THE-105B,5165,2013,2
THE-111J,4864,2012,1
JPN-202,3084,2018,20
MUS-134B,3406,2016,2
MUS-135,3408,2015,3
PHI-218,4251,2013,2
POL-101,4323,2014,3
SPA-142,4667,2017,5
GEL-108,2410,2011,3
GSE-105,2553,2018,6
HEA-141,2728,2012,5
HIS-105,2841,2020,7
HIS-127B,5088,2019,26
JPN-141,3074,2017,1
COM-130,5337,2015,2
COU-123,991,2016,1
CUL-169C,1421,2013,2
DAN-114C,1534,2011,1
FRE-101,2341,2011,4
GEG-103,2377,2011,4
ART-115,93,2011,7
ART-221C,5628,2015,4
ART-241B,5637,2019,5
BSN-152A,510,2013,4
BSN-152A,510,2019,14
CIS-135B,5082,2013,1
WLD-146B,5424,2018,6
SPA-156E,4695,2017,2
SPA-160CC,4715,2019,2
SPA-160H,4723,2016,2
SPA-193B,4807,2019,1
SPA-220A,5821,2019,4
THE-134B,5187,2014,3
PSY-113,4361,2015,4
SNL-201,4488,2018,4
SOC-103,4494,2015,7
SPA-143,4668,2013,6
SPA-154M,4683,2013,2
SPA-156CC,4693,2013,2
GSE-120,2558,2015,2
JPN-202,3084,2011,6
MOA-230,3246,2015,2
MUS-111,3275,2011,4
MUS-248A,5285,2019,5
PHS-102,4280,2013,1
DMA-112,1582,2015,5
DMA-112,1582,2018,24
ECE-110,1680,2017,1
ENG-200,2047,2012,5
FIR-153,2259,2016,2
FRE-102,2342,2018,20
CRJ-103,1288,2016,1
CUL-162B,1391,2011,2
CUL-172B,1425,2019,7
CUL-172E,1428,2011,3
DAN-112A,1528,2012,1
DAN-116B,5380,2013,2
ART-135A,185,2013,7
ART-142,198,2015,7
ART-219A,5074,2012,7
ART-234,250,2017,4
BIO-110,274,2011,6
BIO-149,322,2011,4
WLD-118B,4961,2012,2
WLD-120B,5221,2014,2
WLD-125C,5233,2017,2
WLD-127A,5409,2013,2
SPA-156AA,4690,2011,2
SPA-156CE,5803,2018,5
SPA-156D,4694,2013,2
SPA-170A,4725,2011,4
SPA-180A,4734,2018,1
THE-135C,5199,2013,5
HEA-141,2728,2013,1
HEA-144B,2733,2011,2
HEA-144B,5283,2015,2
PEF-124C,5245,2018,4
SOC-107,4498,2011,5
SPA-155,4688,2015,5
CUL-169B,1420,2020,5
DAN-126A,5129,2015,2
ECE-202,5610,2020,8
ENG-206,2051,2013,5
FRE-102,2342,2011,6
GER-143,2456,2015,1
ART-248,264,2016,4
BIO-120,278,2012,2
BIO-141A,319,2016,2
BIO-210,327,2011,3
BSN-110C,5542,2019,13
BSN-136,504,2017,1
THE-101,4841,2020,9
THE-134D,5190,2012,1
WLD-126B,5236,2020,1
WLD-140A,5038,2011,6
SPA-122A,4568,2016,2
SPA-124,4574,2016,2
SPA-156FF,4698,2012,2
SPA-180A,4734,2014,6
SPA-183A,4739,2015,2
SPA-211,4823,2013,10
PEH-143A,4233,2011,1
PET-106,5524,2014,1
PHY-208,5681,2015,4
PSY-107,4358,2017,2
SNL-103,4455,2018,4
SPA-101,4559,2018,34
MAT-201,3233,2020,61
MOA-133,3242,2013,2
MUS-112,3278,2013,6
MUS-126A,3296,2011,1
PEF-101AA,5173,2019,4
PEF-116C,5423,2018,4
CUL-125,1364,2012,2
CUL-163H,1402,2020,7
DAN-117D,5121,2015,2
DAN-142A,5147,2013,2
ETH-201,2166,2015,5
JPN-103,3058,2012,6
ART-120B,5108,2019,1
ART-215,230,2018,6
BIO-103,272,2014,4
BIO-212,328,2012,3
BSN-158B,517,2012,1
BSN-158C,518,2013,1
SOC-106,4497,2013,11
SPA-102,4560,2016,7
SPA-160AA,4712,2016,2
SPA-160B,4713,2011,2
MAT-107,3148,2011,4
MUS-104E,3267,2014,8
PEF-135G,5261,2018,4
PHS-117,5162,2018,18
PHY-108,4308,2015,4
PSY-113,4361,2020,7
ENG-102,1872,2017,6
ENG-218,2066,2015,3
GEG-101,2373,2015,9
GEG-114,2385,2020,10
HIS-113,2849,2012,4
HUM-103,2982,2015,3
COU-126,994,2019,6
CUL-128,1366,2016,1
CUL-163A,1395,2018,5
DAN-107B,5378,2015,2
DAN-116A,5379,2014,2
ECO-101,5546,2020,38
ANT-102,42,2011,6
ART-210A,5624,2020,11
ART-219C,5497,2016,3
ART-228A,5111,2020,29
BSN-111,489,2014,4
BSN-120,493,2014,2
SPE-102,4831,2020,21
WLD-126C,4973,2019,1
WLD-146B,5424,2012,2
SOC-101,4492,2012,12
SPA-157A,4701,2013,4
SPA-157D,4704,2014,4
SPA-160G,4721,2018,6
SPA-186B,4743,2017,2
SPA-203,4820,2013,12
MUS-133A,3400,2018,5
PEF-100CA,5158,2020,3
PEF-101AA,5173,2020,3
PET-104,5523,2020,3
PHY-107,4307,2011,4
SNL-203,4490,2017,1
ENG-101,1871,2012,1
ENG-103,1873,2016,1
ETH-203A,2170,2016,2
FRE-103,2343,2013,6
GEG-108,2383,2013,3
HSP-130,6030,2019,8
CHM-117,839,2016,3
CUL-163L,1405,2020,5
CUL-172A,1424,2020,7
DMA-101,5273,2015,1
ECE-100,1670,2011,2
ECE-103,1673,2016,2
ART-117,95,2014,7
BSN-118,492,2017,1
CUL-101,1354,2011,5
DAN-110B,1525,2012,1
DAN-125E,5128,2013,2
ECE-110,1680,2013,3
SOC-111,4500,2012,4
SPA-110,4563,2016,5
SPA-154Q,4686,2013,2
SPA-154R,4687,2012,2
SPA-184A,4740,2014,2
THE-111Q,4871,2011,1
ITA-142,3043,2011,2
ITA-251,3053,2011,2
MAT-103A,3143,2013,3
MUS-102,3260,2014,9
PSY-202,4377,2016,2
SOC-101,4492,2017,9
ECO-101,5546,2018,34
EVS-105,5646,2015,7
FIR-106,2189,2015,3
FIR-167,5276,2016,2
HIS-127A,5087,2012,5
HIS-127B,5088,2018,30
ART-143,199,2011,2
ART-213,5536,2020,15
ART-247,263,2020,7
BIO-112,5633,2015,3
BSN-118,492,2015,1
BSN-215,556,2011,1
THE-129,4889,2015,2
THE-136B,5206,2015,3
WLD-120B,5221,2020,1
WLD-127A,4974,2013,2
WLD-133,5033,2019,2
WLD-146C,5426,2017,2
MUS-133A,3400,2013,3
SPA-110,4563,2019,25
SPA-123B,4572,2014,4
SPA-125A,4577,2013,4
SPA-155,5305,2020,10
SPA-183A,4739,2018,6
FIR-170A,6159,2017,2
GEG-103,2377,2014,6
ITA-101,3033,2015,3
JPN-142,3075,2018,4
JPN-201,3083,2020,6
MUS-119B,5161,2015,4
CHM-103,833,2011,4
CHN-141,859,2012,2
COU-120,988,2018,10
CUL-162C,1392,2012,3
CUL-164A,1408,2020,6
ENG-214,2062,2013,5
ART-113,5529,2019,25
ART-220A,5109,2013,7
ART-241C,5632,2019,5
BSN-104,484,2014,11
CHM-100,830,2011,3
CUL-163D,1398,2019,5
SPA-141,4666,2014,6
SPA-157J,4709,2013,4
THE-112B,4877,2011,9
WLD-146A,5422,2013,6
PEF-101G,5292,2018,4
PEF-101GA,5181,2017,1
PEF-125A,5251,2020,3
PHY-104,4304,2020,13
SPA-110,4563,2018,28
SPA-121A,4565,2017,3
ENG-201,2048,2015,7
GEG-102,2374,2012,4
GEG-105,2380,2020,1
GEG-108,2383,2014,4
GER-141,2454,2017,1
MUS-136,3409,2014,3
CUL-163F,1400,2012,2
CUL-164D,1411,2020,1
CUL-169B,1420,2011,2
CUL-172G,1430,2019,7
ECE-110,5347,2014,3
ECE-203,1831,2015,1
ART-111,5532,2016,11
ART-219D,5499,2018,6
ART-240,259,2019,2
CAO-152A,716,2017,1
CRJ-102,1287,2020,13
CUL-168A,1416,2012,2
WLD-117B,5320,2019,1
WLD-119,5226,2017,4
POL-204,4340,2018,14
REL-107,4395,2013,4
SPA-156C,4692,2012,2
SPA-181D,4737,2019,6
SPA-193A,4806,2017,1
THE-104A,4845,2017,2
DAN-125C,5126,2012,1
JPN-143,3076,2017,1
JPN-201,3083,2013,6
PET-102,4237,2013,1
PHY-108,5892,2019,18
PHY-207,4313,2018,18
ART-107,86,2016,2
ART-114,5534,2018,30
ART-117,95,2017,1
ART-235,251,2011,1
BSN-100,480,2014,12
BSN-190,526,2018,2
SPA-157D,4704,2016,4
SPA-212,4824,2013,12
THE-104A,4845,2011,6
THE-111C,4857,2011,1
PHI-218,4251,2018,4
RUS-142,4447,2013,2
SPA-101,4559,2012,10
SPA-123B,4572,2019,7
SPA-154E,4676,2013,2
SPA-154G,4678,2016,2
CRJ-103,1288,2018,10
CUL-103,1356,2018,9
FIR-182B,5811,2019,5
HIS-105,2841,2018,9
MAT-201,3233,2015,24
MAT-203,3235,2011,4
ART-112,5654,2015,13
ART-201B,5771,2020,5
ART-219B,5075,2019,7
ART-228,243,2011,4
ART-233,249,2012,4
ASL-103,5777,2017,4
THE-105A,5164,2014,7
THE-112A,4876,2017,4
MUS-116C,5957,2019,5
MUS-134A,3405,2012,2
MUS-141A,3419,2014,2
PEF-125C,5253,2019,4
PHY-105,4305,2019,18
SPE-102,4831,2014,8
HUM-101,2980,2018,12
HUM-103,2982,2020,6
MAT-106,3147,2012,6
MAT-201,3233,2013,15
MAT-203,3235,2020,16
MUS-103,3261,2015,9
ENG-113,1882,2012,5
ENG-219F,2073,2013,1
ETH-100,2156,2016,2
EVS-101,2173,2013,1
GER-142,2455,2017,1
GSE-110,2555,2015,4
CRJ-112,1296,2015,9
CUL-102,1355,2014,6
CUL-163E,1399,2016,1
DAN-120B,1546,2011,2
